track_number,explicit,artist_popularity,album_total_tracks,track_duration_min,artist_followers_log,is_album,is_compilation,is_single,track_artist_ratio,dur_Short,dur_Medium,dur_Long,is_collaboration,release_month,Is_Top_50
11,0,-0.189872623,0.055555556,0.679060665,-0.224481878,1,0,0,11.57879183,0,0,1,0,10,
2,1,-0.444392452,0.077777778,0.389432485,0.32779622,1,0,0,-0.627776794,0,1,0,0,10,
15,0,0.064647206,0.077777778,0.571428571,0.244812076,1,0,0,10.16109664,0,1,0,0,10,
5,0,-1.106144008,0.022222222,0.618395303,-0.812725536,0,0,1,1.15236851,0,1,0,0,10,
5,1,0.064647206,0.05,0.765166341,0.198432624,1,0,0,3.665805489,0,0,1,0,10,
6,0,0.064647206,0.05,1,0.198495207,1,0,0,-8.675247704,0,0,1,0,10,
2,0,-0.34258452,0.105555556,0.704500978,-0.312455146,1,0,0,-1.672336386,0,0,1,0,10,
11,1,0.471878933,0.072222222,0.677103718,0.427438341,1,0,0,1.303097962,0,0,1,0,10,
6,1,0.471878933,0.072222222,0.731898239,0.427244879,1,0,0,2.815866608,0,0,1,0,10,
1,1,0.471878933,0.072222222,0.626223092,0.427544387,1,0,0,2.459921044,0,1,0,0,10,
5,0,0.471878933,0.072222222,0.859099804,0.427341302,1,0,0,2.192961871,0,0,1,1,10,
4,0,-0.240776589,0.061111111,0.88258317,-0.341183854,1,0,0,-2.728252786,0,0,1,0,9,
1,0,0.370071001,0.011111111,0.645792564,0.683837133,0,0,1,-0.834685813,0,1,0,1,9,
2,0,0.573686864,0.055555556,0.741682975,0.713581081,1,0,0,1.291431284,0,0,1,0,9,
1,0,0.573686864,0.055555556,0.796477495,0.713581081,1,0,0,-0.318851389,0,0,1,0,9,
1,1,0.370071001,0.061111111,0.649706458,0.721882271,1,0,0,2.115451439,0,1,0,0,9,
1,1,0.420974967,0.077777778,0.649706458,0.721886753,1,0,0,-5.02285731,0,1,0,0,9,
1,0,0.828206694,0,0.66927593,0.832474617,0,0,1,0.032640711,0,0,1,1,9,
1,1,0.726398762,0.072222222,0.704500978,0.67984024,1,0,0,-2.853127753,0,0,1,0,9,
1,0,0.115551172,0,0.618395303,-0.070748182,0,0,1,11.49914296,0,1,0,1,9,
3,0,0.319167035,0.055555556,0.743639922,0.043997128,1,0,0,2.321280245,0,0,1,0,9,
2,1,0.217359104,0.083333333,0.704500978,0.025378834,1,0,0,4.37445925,0,0,1,1,9,
12,0,-1.055240042,0.083333333,0.712328767,-0.796264931,1,0,0,-0.582717047,0,0,1,0,9,
1,1,-1.157047974,0,0.677103718,-1.004776567,0,0,1,-0.313695497,0,0,1,0,9,
1,1,0.828206694,0,0.69667319,0.893655143,0,0,1,-2.502405299,0,0,1,0,9,
12,0,-0.088064691,0.061111111,0.608610568,0.088068367,1,0,0,-7.459336093,0,1,0,0,9,
1,0,-0.189872623,0,0.555772994,0.376263237,0,0,1,-3.901996748,0,1,0,0,9,
3,0,-0.444392452,0.05,0.688845401,-0.678669308,1,0,0,-2.234119949,0,0,1,0,9,
1,0,0.573686864,0,0.641878669,0.710292337,0,0,1,-3.832195404,0,1,0,0,9,
1,0,0.370071001,0,0.765166341,0.683768871,0,0,1,2.001984622,0,0,1,1,9,
2,0,-0.648008315,0.238888889,0.348336595,-1.241794525,0,1,0,3.392683918,0,1,0,0,9,
1,0,-0.037160725,0,0.81409002,-0.304451604,0,0,1,-0.727488911,0,0,1,0,9,
1,0,-0.037160725,0,0.794520548,-0.304560903,0,0,1,-18.80766218,0,0,1,0,9,
2,1,0.217359104,0.072222222,0.667318982,0.374408265,1,0,0,0.703928468,0,0,1,0,9,
2,0,-0.34258452,0.033333333,0.575342466,-0.680558053,1,0,0,6.417366471,0,1,0,1,8,
5,1,0.675494796,0.055555556,0.377690802,0.918417339,1,0,0,1.780585869,0,1,0,0,8,
8,1,0.675494796,0.055555556,0.463796477,0.918315615,1,0,0,1.842748939,0,1,0,0,8,
1,0,0.777302728,0.05,0.892367906,0.446147049,1,0,0,-2.126070338,0,0,1,1,8,
16,1,0.62459083,0.083333333,0.581213307,0.614809787,1,0,0,1.858473519,0,1,0,0,8,
22,0,-0.240776589,0.127777778,0.675146771,-0.395972623,1,0,0,0.236521055,0,0,1,0,8,
10,0,-0.59710435,0.05,0.698630137,-0.395308,1,0,0,3.681915365,0,0,1,0,8,
8,1,-0.088064691,0.072222222,0.5518591,0.153087472,1,0,0,-7.459336093,0,1,0,0,8,
3,1,0.471878933,0.1,0.681017613,0.481235939,1,0,0,1.659043526,0,0,1,1,8,
1,0,-0.648008315,0,0.542074364,-0.945397725,0,0,1,-0.430517734,0,1,0,0,8,
8,1,-0.851624179,0.083333333,1,-0.561887391,1,0,0,-0.623425956,0,0,1,0,8,
1,0,-1.869703495,0,0.876712329,-1.421087502,0,0,1,0.097834374,0,0,1,0,8,
1,0,1.082726523,0,0.602739726,1.071133804,0,0,1,0.645487944,0,1,0,0,8,
2,1,0.62459083,0.033333333,0.739726027,0.551894959,1,0,0,-3.452643792,0,0,1,0,8,
1,0,-1.106144008,0,0.389432485,-0.736993903,0,0,1,-0.517939256,0,1,0,0,8,
6,0,0.319167035,0.027777778,0.520547945,0.408374093,0,0,1,2.321280245,0,1,0,1,8,
1,0,0.522782899,0,0.575342466,0.793759933,0,0,1,2.059752788,0,1,0,0,8,
4,1,0.471878933,0.027777778,0.577299413,0.675083338,0,0,1,1.659043526,0,1,0,1,8,
2,0,0.471878933,0.027777778,0.57925636,0.675083338,0,0,1,-0.565616248,0,1,0,1,8,
1,0,0.420974967,0,0.692759295,0.803383257,0,0,1,-4.923110779,0,0,1,1,8,
8,0,-1.157047974,0.038888889,0.57925636,-0.969365441,1,0,0,0.375841721,0,1,0,0,7,
1,0,-0.34258452,0.077777778,0.647749511,-0.008440758,1,0,0,-3.143191451,0,1,0,0,7,
3,1,-0.291680555,0.077777778,0.66927593,-0.077768261,1,0,0,-2.252117643,0,0,1,0,7,
1,0,-0.495296418,0,0.704500978,0.184904197,0,0,1,0.623655778,0,0,1,0,7,
1,0,-0.037160725,0.033333333,0.559686888,0.217833487,1,0,0,-23.32770549,0,1,0,0,7,
3,0,-0.851624179,0.055555556,0.583170254,-0.643402248,1,0,0,-0.228970819,0,1,0,0,7,
7,1,0.930014625,0.083333333,0.847358121,0.918974479,1,0,0,0.435424209,0,0,1,1,7,
14,1,0.930014625,0.083333333,1,0.91883758,1,0,0,0.299971994,0,0,1,0,7,
8,1,0.930014625,0.083333333,0.763209393,0.91883758,1,0,0,0.616027162,0,0,1,0,7,
1,0,0.930014625,0.083333333,0.874755382,0.919130985,1,0,0,0.661177901,0,0,1,0,7,
2,0,0.930014625,0.083333333,0.847358121,0.918692417,1,0,0,0.841780854,0,0,1,0,7,
4,0,0.370071001,0.055555556,1,0.186464889,0,1,0,-5.940692596,0,0,1,0,7,
3,0,0.930014625,0.083333333,0.949119374,0.918974479,1,0,0,0.345122732,0,0,1,0,7,
1,1,-0.291680555,0,0.60665362,0.307116085,0,0,1,-1.532305583,0,1,0,1,7,
12,0,0.930014625,0.083333333,0.812133072,0.918974479,1,0,0,0.299971994,0,0,1,1,7,
4,1,0.930014625,0.083333333,0.575342466,0.918692417,1,0,0,0.886931593,0,1,0,0,7,
5,0,0.930014625,0.083333333,0.522504892,0.918692417,1,0,0,1.067534546,0,1,0,0,7,
4,1,0.828206694,0.072222222,0.573385519,0.687754058,1,0,0,1.807172918,0,1,0,1,7,
3,1,-0.59710435,0.066666667,0.612524462,-0.403242784,1,0,0,-1.311111968,0,1,0,1,7,
2,1,0.166455138,0.094444444,0.747553816,0.247988319,1,0,0,8.234853071,0,0,1,0,7,
2,0,-0.393488486,0.05,0.630136986,0.251888076,1,0,0,-1.455992647,0,1,0,0,7,
1,0,0.573686864,0,0.59295499,0.92741311,0,0,1,1.657404619,0,1,0,1,7,
1,0,-0.34258452,0.116666667,0.115459883,-0.55352009,1,0,0,0.533946211,1,0,0,0,7,
3,0,0.01374324,0.066666667,0.641878669,0.10507106,1,0,0,20.29785815,0,1,0,0,6,
25,0,-1.5642797,0.438888889,0.279843444,-1.722629974,1,0,0,0.707495922,1,0,0,0,6,
4,1,0.726398762,0.05,0.874755382,0.670379072,1,0,0,0.557477217,0,0,1,1,6,
1,1,0.726398762,0.05,0.73776908,0.670393147,1,0,0,1.308966448,0,0,1,1,6,
1,0,-1.818799529,0.255555556,0.14481409,-1.612455271,1,0,0,1.208756199,1,0,0,0,6,
8,1,0.726398762,0.05,0.714285714,0.6703883,1,0,0,1.424580176,0,0,1,1,6,
1,0,-2.684166949,0,0.213307241,-2.173888015,0,0,1,0.318451044,1,0,0,0,6,
7,1,0.930014625,0.105555556,0.653620352,0.664970554,1,0,0,1.2481375,0,1,0,0,6,
19,1,0.930014625,0.105555556,0.82778865,0.664970554,1,0,0,0.39027347,0,0,1,1,6,
10,0,0.777302728,0.061111111,0.594911937,0.955517047,1,0,0,1.709435962,0,1,0,0,6,
3,0,0.777302728,0.055555556,0.651663405,0.955575737,1,0,0,-2.612261277,0,1,0,0,6,
12,0,-0.291680555,0.061111111,0.761252446,-0.281674972,1,0,0,-3.691741762,0,0,1,0,6,
3,0,-0.291680555,0.061111111,0.794520548,-0.281674972,1,0,0,0.627130595,0,0,1,0,6,
27,0,-0.800720213,0.161111111,0.857142857,-0.431162597,0,1,0,0.647977845,0,0,1,0,6,
3,0,0.777302728,0.061111111,0.641878669,0.955575737,1,0,0,1.601393531,0,1,0,0,6,
19,0,-0.749816247,0.161111111,0.618395303,-0.599944652,0,1,0,2.932034266,0,1,0,0,6,
4,1,0.166455138,0.122222222,0.653620352,0.478028635,1,0,0,3.694100961,0,1,0,1,6,
1,1,-1.513375734,0,0.726027397,-0.881266308,0,0,1,0.3150954,0,0,1,0,6,
5,1,0.166455138,0.122222222,0.927592955,0.478028635,1,0,0,2.685044936,0,0,1,1,6,
1,0,-1.716991598,0,0.780821918,-1.336079387,0,0,1,0.400009109,0,0,1,0,6,
4,0,-0.037160725,0.05,0.518590998,-0.164566197,1,0,0,-34.62781379,0,1,0,0,6,
4,1,0.217359104,0.083333333,0.818003914,0.356294264,1,0,0,1.090300129,0,0,1,0,6,
9,0,0.522782899,0.055555556,0.890410959,0.429501854,1,0,0,2.059752788,0,0,1,0,6,
15,0,-1.818799529,0.138888889,0.661448141,-1.959687408,1,0,0,0.400705608,0,1,0,0,6,
1,0,0.522782899,0.055555556,0.75146771,0.42956355,1,0,0,1.818787684,0,0,1,0,6,
5,0,0.522782899,0.055555556,0.545988258,0.429501854,1,0,0,1.417179177,0,1,0,0,6,
11,0,-1.106144008,0.061111111,0.59295499,-0.276220498,1,0,0,0.279253087,0,1,0,0,6,
1,0,-0.34258452,0,0.540117417,-0.073930583,0,0,1,-1.672336386,0,1,0,0,6,
6,1,0.726398762,0.072222222,0.686888454,0.479935359,1,0,0,0.846511537,0,0,1,1,6,
18,0,-1.818799529,0.138888889,0.389432485,-1.959687408,1,0,0,0.562315726,0,1,0,0,6,
7,0,-0.037160725,0.05,0.788649706,-0.164600859,1,0,0,-14.28761886,0,0,1,0,6,
1,0,0.420974967,0,0.389432485,0.28579467,0,0,1,-1.232489146,0,1,0,0,6,
1,0,-3.498630402,0,0.628180039,-2.872872909,0,0,1,0.508363382,0,1,0,0,6,
1,0,0.879110659,0,0.62035225,0.720194193,0,0,1,0.508402096,0,1,0,1,6,
4,0,0.675494796,0.05,0.933463796,0.582977946,1,0,0,-2.322176724,0,0,1,0,6,
9,0,0.675494796,0.088888889,0.761252446,0.826861999,1,0,0,1.034629034,0,0,1,0,6,
3,1,0.675494796,0.05,0.686888454,0.582977946,1,0,0,-2.570829002,0,0,1,0,6,
6,0,0.726398762,0.05,0.937377691,0.583120481,1,0,0,-2.50628657,0,0,1,0,6,
4,1,0.675494796,0.088888889,0.776908023,0.826741241,1,0,0,0.661650617,0,0,1,0,6,
1,0,0.726398762,0.05,1,0.583245569,1,0,0,-2.390672842,0,0,1,0,6,
1,1,0.62459083,0,0.405088063,0.551791497,0,0,1,-3.519873125,0,1,0,0,6,
12,0,0.777302728,0.088888889,0.73776908,0.88828105,1,0,0,0.358905575,0,0,1,0,6,
3,0,0.777302728,0.088888889,0.598825832,0.888250877,1,0,0,0.629011652,0,1,0,0,6,
5,1,0.777302728,0.088888889,0.69667319,0.888221337,1,0,0,1.385308669,0,0,1,0,6,
17,0,0.777302728,0.088888889,0.731898239,0.888221337,1,0,0,0.196841928,0,0,1,0,6,
13,0,0.777302728,0.088888889,0.704500978,0.88828105,1,0,0,-0.397391442,0,0,1,0,6,
7,0,0.777302728,0.088888889,0.727984344,0.88828105,1,0,0,-0.343370227,0,0,1,0,6,
1,0,0.777302728,0.088888889,0.655577299,0.88828105,1,0,0,0.142820713,0,1,0,0,6,
14,0,0.777302728,0.088888889,0.665362035,0.88828105,1,0,0,-0.559455088,0,1,0,0,6,
7,0,0.522782899,0.088888889,0.704500978,0.661157647,1,0,0,1.336857476,0,0,1,0,6,
7,0,0.522782899,0.083333333,0.704500978,0.661157647,1,0,0,-4.125018217,0,0,1,0,6,
9,0,0.777302728,0.088888889,0.545988258,0.888250877,1,0,0,-0.18130658,0,1,0,0,6,
10,1,0.522782899,0.083333333,0.31702544,0.661136116,1,0,0,-4.125018217,1,0,0,0,6,
2,0,0.777302728,0.088888889,0.649706458,0.888250877,1,0,0,0.142820713,0,1,0,1,6,
15,0,0.777302728,0.088888889,0.872798434,0.88828105,1,0,0,-0.343370227,0,0,1,0,6,
10,0,0.777302728,0.088888889,0.667318982,0.88828105,1,0,0,1.4933511,0,0,1,0,6,
8,0,0.777302728,0.088888889,0.690802348,0.88828105,1,0,0,0.142820713,0,0,1,0,6,
6,0,0.522782899,0.083333333,0.686888454,0.66111151,1,0,0,-4.125018217,0,0,1,0,6,
6,0,0.675494796,0.061111111,0.708414873,0.503258627,1,0,0,1.469770521,0,0,1,0,6,
11,0,0.522782899,0.088888889,0.577299413,0.661157647,1,0,0,2.220396191,0,1,0,0,6,
11,0,0.522782899,0.083333333,0.577299413,0.661136116,1,0,0,-3.964374814,0,1,0,0,6,
16,0,0.777302728,0.088888889,0.765166341,0.888221337,1,0,0,-0.289349011,0,0,1,0,6,
4,0,0.777302728,0.088888889,0.647749511,0.88828105,1,0,0,1.169223807,0,1,0,0,6,
11,0,0.777302728,0.088888889,0.618395303,0.888250877,1,0,0,-0.073264149,0,1,0,0,6,
6,1,0.777302728,0.088888889,0.567514677,0.888221337,1,0,0,0.683032868,0,1,0,0,6,
5,0,0.777302728,0.066666667,0.702544031,0.837692382,1,0,0,0.41292679,0,0,1,0,5,
17,0,-1.258855905,0.094444444,0.510763209,-1.486364192,1,0,0,0.278733268,0,1,0,0,5,
3,0,0.777302728,0.066666667,0.624266145,0.837771794,1,0,0,1.547372316,0,1,0,1,5,
9,0,0.777302728,0.066666667,0.735812133,0.837848105,1,0,0,-0.77553995,0,0,1,0,5,
8,0,-0.851624179,0.066666667,0.600782779,-0.081914914,1,0,0,0.658553239,0,1,0,1,5,
11,0,0.217359104,0.066666667,0.626223092,0.368966129,1,0,0,1.47667179,0,1,0,0,5,
4,0,0.777302728,0.066666667,0.632093933,0.837692382,1,0,0,-0.667497519,0,1,0,0,5,
10,0,0.115551172,0.066666667,0.727984344,0.294659623,1,0,0,4.23127574,0,0,1,0,5,
1,0,0.777302728,0.066666667,0.726027397,0.837848105,1,0,0,1.007160161,0,0,1,0,5,
16,0,-1.258855905,0.094444444,1,-1.486364192,1,0,0,0.011881913,0,0,1,0,5,
2,0,0.777302728,0.066666667,0.602739726,0.837771794,1,0,0,-0.18130658,0,1,0,0,5,
6,0,0.777302728,0.066666667,0.622309198,0.837692382,1,0,0,1.061181376,0,1,0,1,5,
8,0,-1.309759871,0.094444444,0.18590998,-1.486453405,1,0,0,1.678541024,1,0,0,0,5,
1,0,0.217359104,0,0.708414873,0.540453415,0,0,1,2.056229282,0,0,1,0,5,
13,0,0.777302728,0.066666667,0.610567515,0.837771794,1,0,0,-0.505433873,0,1,0,0,5,
7,0,0.777302728,0.066666667,0.637964775,0.837771794,1,0,0,0.034778282,0,1,0,1,5,
12,0,0.777302728,0.066666667,0.571428571,0.837692382,1,0,0,-0.77553995,0,1,0,1,5,
7,0,-2.17512729,0.044444444,1,-1.142463,1,0,0,0.759773079,0,0,1,0,5,
1,1,-0.34258452,0,0.718199609,-0.236484366,0,0,1,-1.059480109,0,0,1,0,5,
5,0,-1.055240042,0.022222222,0.786692759,-1.19134086,0,0,1,2.083399031,0,0,1,0,5,
1,0,0.420974967,0,0.708414873,0.803437648,0,0,1,0.064215752,0,0,1,0,5,
2,0,0.930014625,0.05,0.675146771,0.769082989,1,0,0,0.299971994,0,0,1,1,5,
1,1,-0.138968657,0,0.444227006,-0.055136858,0,0,1,15.8201127,0,1,0,0,5,
1,0,0.166455138,0,0.630136986,0.295539091,0,0,1,-12.70305944,0,1,0,0,5,
3,0,0.930014625,0.05,0.739726027,0.768760856,1,0,0,0.345122732,0,0,1,0,5,
10,0,0.930014625,0.05,0.567514677,0.76896609,1,0,0,0.254821255,0,1,0,0,5,
1,1,-0.138968657,0,0.577299413,-0.055164947,0,0,1,-6.237790503,0,1,0,0,5,
1,0,0.26826307,0,0.602739726,0.070416053,0,0,1,1.509524994,0,1,0,0,5,
1,0,-0.393488486,0,0.651663405,0.420698369,0,0,1,-1.135848599,0,1,0,0,5,
1,0,0.573686864,0,0.684931507,0.9273943,0,0,1,-3.832195404,0,0,1,0,5,
1,0,-0.138968657,0.072222222,0.270058708,-0.649581956,1,0,0,-8.655094964,1,0,0,0,5,
10,0,0.522782899,0.05,0.677103718,0.790685108,1,0,0,1.336857476,0,0,1,0,5,
1,0,0.471878933,0.061111111,0.581213307,0.406931202,1,0,0,2.281948262,0,1,0,0,5,
2,0,0.064647206,0.05,0.806262231,-0.056689538,1,0,0,16.00685868,0,0,1,0,5,
7,0,0.522782899,0.05,0.559686888,0.790685108,1,0,0,1.256535774,0,1,0,0,5,
2,0,0.471878933,0.061111111,0.679060665,0.406931202,1,0,0,1.036138789,0,0,1,0,5,
2,0,0.522782899,0.05,1,0.790662069,1,0,0,2.622004697,0,0,1,0,5,
1,0,0.522782899,0.05,0.726027397,0.790685108,1,0,0,0.935248969,0,0,1,0,5,
3,0,0.217359104,0.088888889,0.681017613,0.552843528,1,0,0,4.954016742,0,0,1,0,5,
14,1,0.115551172,0.105555556,0.759295499,0.230098826,1,0,0,7.501815991,0,0,1,0,5,
6,0,-0.037160725,0.061111111,0.886497065,0.165615824,1,0,0,-18.80766218,0,0,1,0,5,
2,0,-0.037160725,0.061111111,0.747553816,0.165838575,1,0,0,-35.75782462,0,0,1,0,5,
1,0,-0.95343211,0.094444444,0.976516634,-0.609549914,1,0,0,0.412065045,0,0,1,0,5,
4,0,0.471878933,0.066666667,0.57925636,0.344427066,1,0,0,2.637893826,0,1,0,0,5,
10,1,0.064647206,0.066666667,0.800391389,0.263546534,1,0,0,15.35732957,0,0,1,0,5,
8,0,-0.037160725,0.061111111,0.976516634,0.165615824,1,0,0,-8.637564715,0,0,1,0,5,
1,1,-0.037160725,0,0.575342466,0.217833487,0,0,1,-5.247532227,0,1,0,0,5,
4,0,-0.291680555,0.038888889,0.86888454,-0.19789368,1,0,0,-1.100418347,0,0,1,0,5,
4,0,-0.037160725,0.061111111,0.700587084,0.165615824,1,0,0,-7.507553886,0,0,1,0,5,
13,0,0.471878933,0.066666667,0.452054795,0.344553151,1,0,0,1.837016308,0,1,0,0,5,
11,1,0.115551172,0.105555556,0.526418787,0.230056812,1,0,0,6.411635907,0,1,0,0,5,
6,0,-0.546200384,0.061111111,0.632093933,-0.620469022,1,0,0,-1.202668275,0,1,0,0,4,
1,0,-1.157047974,0,0.712328767,-0.595964667,0,0,1,0.158093126,0,0,1,0,4,
3,0,0.62459083,0.077777778,0.700587084,0.575465497,1,0,0,1.65678552,0,0,1,0,4,
7,1,-0.444392452,0.033333333,0.75146771,-0.145977888,1,0,0,-1.383702985,0,0,1,0,4,
2,0,0.62459083,0.077777778,0.645792564,0.575413789,1,0,0,1.925702853,0,1,0,0,4,
3,0,-0.037160725,0.088888889,0.667318982,-0.320912251,1,0,0,59.16308504,0,0,1,0,4,
2,0,-1.055240042,0.022222222,0.569471624,-1.537522512,0,0,1,1.884435144,0,1,0,0,4,
1,0,-1.513375734,0,0.193737769,-1.685546698,0,0,1,1.452702987,1,0,0,0,4,
8,0,-2.226031256,0.094444444,0.450097847,-2.300872689,1,0,0,0.553763128,0,1,0,0,4,
28,0,-1.20795194,0.172222222,0.232876712,-1.03281987,1,0,0,1.820011,1,0,0,0,4,
26,0,-1.20795194,0.155555556,0.313111546,-1.03281987,1,0,0,1.820011,1,0,0,0,4,
10,0,-1.20795194,0.155555556,0.11741683,-1.03281987,1,0,0,1.820011,1,0,0,0,4,
1,0,-1.004336076,0.1,0.272015656,-1.039769525,1,0,0,0.558418416,1,0,0,0,4,
2,0,-0.444392452,0.055555556,0.808219178,-0.270011678,1,0,0,-2.328610723,0,0,1,0,4,
9,1,0.064647206,0.05,0.679060665,0.204478887,1,0,0,0.418159912,0,0,1,0,4,
1,0,0.471878933,0,0.675146771,0.698649931,0,0,1,-4.303044668,0,0,1,0,4,
1,0,0.573686864,0.083333333,0.636007828,0.880366528,1,0,0,2.462545955,0,1,0,0,4,
4,0,0.573686864,0.066666667,0.598825832,0.88034425,1,0,0,2.389351288,0,1,0,0,4,
4,0,0.573686864,0.083333333,0.598825832,0.880386021,1,0,0,0.266705946,0,1,0,0,4,
3,0,0.573686864,0.083333333,0.665362035,0.880386021,1,0,0,2.023377953,0,1,0,0,4,
16,0,0.573686864,0.083333333,0.700587084,0.88034425,1,0,0,0.41309528,0,0,1,0,4,
1,0,0.166455138,0,0.731898239,0.442168263,0,0,1,4.450892979,0,0,1,0,4,
2,0,-0.444392452,0.027777778,0.665362035,-0.305571536,0,0,1,-0.344304473,0,1,0,0,4,
2,1,0.980918591,0.072222222,0.590998043,0.872699754,1,0,0,1.054943453,0,1,0,0,4,
8,1,0.980918591,0.072222222,0.563600783,0.872699754,1,0,0,1.311789534,0,1,0,0,4,
10,0,0.980918591,0.072222222,0.681017613,0.872900556,1,0,0,1.268981854,0,0,1,1,4,
2,1,0.828206694,0.077777778,0.57925636,0.538521142,1,0,0,1.249462796,0,1,0,0,4,
9,0,-0.95343211,0.072222222,0.481409002,-0.76227047,1,0,0,2.305865598,0,1,0,0,4,
1,0,-2.17512729,0.038888889,0.344422701,-1.427661027,1,0,0,0.296452206,0,1,0,0,4,
8,0,0.522782899,0.061111111,0.708414873,0.646595241,1,0,0,2.140074489,0,0,1,0,4,
6,1,0.217359104,0.066666667,0.976516634,0.530470536,1,0,0,-9.728106388,0,0,1,1,4,
5,0,0.522782899,0.061111111,0.790606654,0.646595241,1,0,0,2.702326399,0,0,1,0,4,
5,1,0.01374324,0.061111111,0.661448141,0.117455898,1,0,0,32.51850943,0,1,0,0,4,
4,0,0.522782899,0.061111111,0.729941292,0.646613139,1,0,0,-0.430219954,0,0,1,0,4,
1,0,-0.495296418,0.061111111,0.684931507,-0.429068782,1,0,0,1.132332709,0,0,1,0,4,
2,1,-0.495296418,0.061111111,0.68297456,-0.429068782,1,0,0,-0.139359618,0,0,1,0,4,
11,0,0.522782899,0.061111111,0.718199609,0.646595241,1,0,0,0.292675358,0,0,1,0,4,
4,1,0.217359104,0.066666667,1,0.530470536,1,0,0,-9.728106388,0,0,1,1,4,
6,0,-0.444392452,0.061111111,0.69667319,-0.429027803,1,0,0,0.600603265,0,0,1,0,4,
3,1,-0.495296418,0.061111111,0.600782779,-0.429109289,1,0,0,-0.563257061,0,1,0,0,4,
3,1,0.522782899,0.061111111,0.716242661,0.646613139,1,0,0,-0.18925485,0,0,1,0,4,
2,1,0.522782899,0.061111111,0.661448141,0.646595241,1,0,0,-0.349898253,0,1,0,0,4,
4,1,-0.495296418,0.061111111,0.416829746,-0.429068782,1,0,0,1.725789128,0,1,0,0,4,
2,1,0.217359104,0.066666667,0.776908023,0.53049894,1,0,0,-9.921292219,0,0,1,0,4,
1,1,0.522782899,0.061111111,0.563600783,0.64657245,1,0,0,0.132031955,0,1,0,0,4,
9,0,-0.495296418,0.061111111,0.545988258,-0.429068782,1,0,0,0.708435267,0,1,0,0,4,
10,0,0.522782899,0.061111111,0.688845401,0.64657245,1,0,0,-0.590863357,0,0,1,0,4,
5,0,-0.495296418,0.061111111,0.741682975,-0.429109289,1,0,0,-0.648036549,0,0,1,0,4,
9,0,0.522782899,0.061111111,0.663405088,0.64657245,1,0,0,0.132031955,0,1,0,0,4,
7,0,0.522782899,0.061111111,0.694716243,0.64657245,1,0,0,-0.349898253,0,0,1,0,4,
12,0,0.522782899,0.061111111,0.684931507,0.64657245,1,0,0,-0.510541655,0,0,1,0,4,
6,0,0.522782899,0.061111111,0.694716243,0.646595241,1,0,0,0.132031955,0,0,1,0,4,
1,1,-0.495296418,0,0.663405088,-0.429068782,0,0,1,0.623655778,0,1,0,0,4,
1,0,-0.34258452,0,0.714285714,-0.066010378,0,0,1,-1.549765131,0,0,1,1,3,
10,1,0.471878933,0.094444444,0.859099804,0.481235939,1,0,0,1.926002699,0,0,1,0,3,
1,0,1.031822557,0,0.575342466,1.173838975,0,0,1,1.084290504,0,1,0,0,3,
2,0,0.573686864,0.066666667,0.679060665,0.92741311,0,1,0,-0.318851389,0,0,1,0,3,
1,0,-1.157047974,0.277777778,0.735812133,-1.341775041,1,0,0,0.448424586,0,0,1,0,3,
3,1,-1.309759871,0.066666667,0.73776908,-0.638398165,1,0,0,-0.020639897,0,0,1,0,3,
1,1,-0.291680555,0,0.518590998,0.107670588,0,0,1,7.393363954,0,1,0,0,3,
20,1,1.286342386,0.116666667,0.673189824,1.13020052,1,0,0,0.543313372,0,0,1,0,3,
3,1,1.286342386,0.116666667,0.960861057,1.130284006,1,0,0,1.065611137,0,0,1,0,3,
11,1,1.286342386,0.116666667,0.757338552,1.130458812,1,0,0,0.478026152,0,0,1,0,3,
1,0,-1.309759871,0.027777778,0.577299413,-0.804116078,0,0,1,0.716740503,0,1,0,0,3,
2,0,0.420974967,0.077777778,0.641878669,0.440249673,1,0,0,2.95686514,0,1,0,0,3,
7,0,0.370071001,0.077777778,0.681017613,0.440165019,1,0,0,2.796252344,0,0,1,0,3,
1,0,0.217359104,0,0.679060665,0.255120525,0,0,1,4.18127342,0,0,1,1,3,
1,0,-0.393488486,0,0.86888454,-0.074929547,0,0,1,0.891730369,0,0,1,0,3,
12,0,-2.429647119,0.061111111,1,-2.120466982,1,0,0,0.2826798,0,0,1,0,3,
3,0,0.930014625,0.083333333,0.763209393,1.184051965,1,0,0,1.157836023,0,0,1,0,3,
1,0,0.930014625,0.083333333,0.727984344,1.184051965,1,0,0,0.164519779,0,0,1,0,3,
6,0,0.930014625,0.083333333,0.542074364,1.184092434,1,0,0,1.202986761,0,1,0,0,3,
13,0,0.930014625,0.083333333,0.608610568,1.184051965,1,0,0,0.39027347,0,1,0,0,3,
14,0,0.930014625,0.083333333,0.561643836,1.184051965,1,0,0,0.209670517,0,1,0,0,3,
2,0,0.930014625,0.083333333,0.837573386,1.184092434,1,0,0,1.157836023,0,0,1,0,3,
5,0,0.930014625,0.083333333,0.845401174,1.184051965,1,0,0,1.609343407,0,0,1,0,3,
16,0,0.930014625,0.083333333,0.790606654,1.184092434,1,0,0,0.209670517,0,0,1,0,3,
4,0,0.930014625,0.083333333,0.747553816,1.184051965,1,0,0,1.609343407,0,0,1,0,3,
12,0,0.930014625,0.083333333,0.706457926,1.184051965,1,0,0,0.932082331,0,0,1,0,3,
